Technology,CPU_Cores,Table_name,Mean,Low_CI,High_CI
HDFS,8_core,results_supplier_tpch_sf1,1.3675609425033626,1.24934043417871,1.5722464077761396
HDFS,8_core,results_supplier_tpch_sf10,1.2924342537839708,1.2654856577515603,1.3109970552725716
HDFS,8_core,results_supplier_tpch_sf100,8.301208131556585,8.149188638234511,8.470402456846088
HDFS,8_core,results_lineitem_tpch_sf1,15.738478185714632,15.2897487929808,16.16084479144495
HDFS,8_core,results_lineitem_tpch_sf10,121.95014901926932,119.59376933956796,124.18097643452882
LocalFS,8_core,results_supplier_tpch_sf1,0.044029402415119,0.0417464573783799,0.0464064800702035
LocalFS,8_core,results_supplier_tpch_sf10,0.1364812439375743,0.1328141169343143,0.1406152559882029
LocalFS,8_core,results_supplier_tpch_sf100,7.228723341828511,7.07511732024327,7.398930440159514
LocalFS,8_core,results_lineitem_tpch_sf1,14.281577490055447,13.905089054813608,14.661260125822388
LocalFS,8_core,results_lineitem_tpch_sf10,119.9791507883599,117.76416042089744,122.20882989381906
HUDI,8_core,results_supplier_tpch_sf1,51.22859959401596,50.59478839064762,51.864766714608294
HUDI,8_core,results_supplier_tpch_sf10,60.27751934458234,59.72907702016365,60.771307632487265
HUDI,8_core,results_supplier_tpch_sf100,109.38189263304938,108.86830899393,109.88263904013672
HUDI,8_core,results_lineitem_tpch_sf1,475.9434568541412,474.8399305793196,477.05274040556145
HUDI,8_core,results_lineitem_tpch_sf10,2324.979176227577,2319.0420326775125,2331.0479449277273
