Technology,CPU_Cores,Table_name,Mean,Low_CI,High_CI
HDFS,4_core,results_supplier_tpch_sf1,1.2164219624039532,1.2023288875538856,1.2323125360812992
HDFS,4_core,results_supplier_tpch_sf10,1.3362297604766862,1.322948749113828,1.3494245631201192
HDFS,4_core,results_supplier_tpch_sf100,8.413253149751647,8.247706735088489,8.582725194941276
HDFS,4_core,results_lineitem_tpch_sf1,16.224020110014493,15.879463370409791,16.595867827964945
HDFS,4_core,results_lineitem_tpch_sf10,124.10242890262002,121.57723705098684,126.81530905413628
LocalFS,4_core,results_supplier_tpch_sf1,0.0457218835581838,0.0434189611189066,0.0480709043536334
LocalFS,4_core,results_supplier_tpch_sf10,0.1317654601414873,0.1288010544553398,0.1349901579404249
LocalFS,4_core,results_supplier_tpch_sf100,7.185749739618487,7.0067930236123495,7.363437506997958
LocalFS,4_core,results_lineitem_tpch_sf1,14.555783387254175,14.176796405426227,14.94192839562241
LocalFS,4_core,results_lineitem_tpch_sf10,121.37623537272913,119.172569352068,123.69890576396044
HUDI,4_core,results_supplier_tpch_sf1,51.28465149210502,50.6228212321382,51.90367798178922
HUDI,4_core,results_supplier_tpch_sf10,59.5265588807318,58.90537901744712,60.15322855110001
HUDI,4_core,results_supplier_tpch_sf100,108.81674427551236,108.25217922180146,109.34234283903706
HUDI,4_core,results_lineitem_tpch_sf1,481.98353827435943,481.04435669355377,482.9299284722637
HUDI,4_core,results_lineitem_tpch_sf10,2346.0468751737076,2336.9939680573248,2355.1989712463014
