Technology,CPU_Cores,Table_name,Mean,Low_CI,High_CI
HDFS,1_core,results_supplier_tpch_sf1,1.2508814585532622,1.238074913821183,1.2654532545562833
HDFS,1_core,results_supplier_tpch_sf10,1.3682812752518803,1.3375747104128821,1.3898254881929606
HDFS,1_core,results_supplier_tpch_sf100,9.381529912744165,9.239710166529752,9.529049021134153
HDFS,1_core,results_lineitem_tpch_sf1,19.75469028131474,19.332705224971285,20.117855401391164
HDFS,1_core,results_lineitem_tpch_sf10,177.3070700216029,174.62871431419254,180.01732024896518
HDFS,2_core,results_supplier_tpch_sf1,1.2623920625565574,1.250795513912104,1.2763913559038191
HDFS,2_core,results_supplier_tpch_sf10,1.3081287080550938,1.2805026544556022,1.3321788849271834
HDFS,2_core,results_supplier_tpch_sf100,8.51536425450284,8.34333538664505,8.700773041691631
HDFS,2_core,results_lineitem_tpch_sf1,16.290429944098406,15.906597298596985,16.67362556515168
HDFS,2_core,results_lineitem_tpch_sf10,134.06089443960207,131.65031079798564,136.397615398922
HDFS,4_core,results_supplier_tpch_sf1,1.2164219624039532,1.2023288875538856,1.2323125360812992
HDFS,4_core,results_supplier_tpch_sf10,1.3362297604766862,1.3229487491138279,1.3494245631201192
HDFS,4_core,results_supplier_tpch_sf100,8.413253149751647,8.247706735088489,8.582725194941276
HDFS,4_core,results_lineitem_tpch_sf1,16.224020110014493,15.879463370409793,16.595867827964945
HDFS,4_core,results_lineitem_tpch_sf10,124.10242890262002,121.57723705098685,126.81530905413628
HDFS,8_core,results_supplier_tpch_sf1,1.3675609425033626,1.24934043417871,1.5722464077761396
HDFS,8_core,results_supplier_tpch_sf10,1.2924342537839708,1.2654856577515603,1.3109970552725716
HDFS,8_core,results_supplier_tpch_sf100,8.301208131556585,8.149188638234511,8.470402456846088
HDFS,8_core,results_lineitem_tpch_sf1,15.738478185714632,15.289748792980799,16.16084479144495
HDFS,8_core,results_lineitem_tpch_sf10,121.95014901926932,119.59376933956797,124.18097643452882
LocalFS,1_core,results_supplier_tpch_sf1,0.039575374951325314,0.03770933513529595,0.04153961538802828
LocalFS,1_core,results_supplier_tpch_sf10,0.15240245820593085,0.1459885595180094,0.15888961063511667
LocalFS,1_core,results_supplier_tpch_sf100,8.42252829341512,8.2839647877058,8.56376230178401
LocalFS,1_core,results_lineitem_tpch_sf1,17.906345089001768,17.4804070811281,18.33585589166358
LocalFS,1_core,results_lineitem_tpch_sf10,172.34552790901688,169.74808146664128,174.73138301932903
LocalFS,2_core,results_supplier_tpch_sf1,0.04823479413926597,0.04640512917842711,0.04997844306472683
LocalFS,2_core,results_supplier_tpch_sf10,0.13714417279023672,0.13402336778677995,0.1405008103465661
LocalFS,2_core,results_supplier_tpch_sf100,7.185303087432012,7.03747228118591,7.351289808447473
LocalFS,2_core,results_lineitem_tpch_sf1,15.266326547026859,14.851723297297022,15.651672784380615
LocalFS,2_core,results_lineitem_tpch_sf10,129.82007146960612,127.60020250207465,132.04689346702304
LocalFS,4_core,results_supplier_tpch_sf1,0.045721883558183865,0.04341896111890668,0.04807090435363347
LocalFS,4_core,results_supplier_tpch_sf10,0.13176546014148738,0.12880105445533988,0.13499015794042493
LocalFS,4_core,results_supplier_tpch_sf100,7.185749739618487,7.0067930236123495,7.363437506997958
LocalFS,4_core,results_lineitem_tpch_sf1,14.555783387254177,14.176796405426227,14.94192839562241
LocalFS,4_core,results_lineitem_tpch_sf10,121.37623537272911,119.17256935206801,123.69890576396044
LocalFS,8_core,results_supplier_tpch_sf1,0.044029402415119066,0.041746457378379946,0.0464064800702035
LocalFS,8_core,results_supplier_tpch_sf10,0.1364812439375743,0.13281411693431433,0.14061525598820296
LocalFS,8_core,results_supplier_tpch_sf100,7.228723341828511,7.07511732024327,7.398930440159514
LocalFS,8_core,results_lineitem_tpch_sf1,14.281577490055449,13.905089054813608,14.661260125822388
LocalFS,8_core,results_lineitem_tpch_sf10,119.9791507883599,117.76416042089743,122.20882989381906
HUDI,1_core,results_supplier_tpch_sf1,50.22767340044618,49.53501386288181,50.936641964164565
HUDI,1_core,results_supplier_tpch_sf10,59.56187132072322,58.894660308439285,60.18496163349133
HUDI,1_core,results_supplier_tpch_sf100,112.19048727828033,111.37162870838215,113.00915371269733
HUDI,1_core,results_lineitem_tpch_sf1,511.8169330835286,510.7511365417717,512.8367286401902
HUDI,1_core,results_lineitem_tpch_sf10,2715.7728571488547,2699.8806197152417,2731.952255569854
HUDI,2_core,results_supplier_tpch_sf1,50.724051592876535,50.107692462459205,51.3068666747082
HUDI,2_core,results_supplier_tpch_sf10,59.78810789950676,58.979974649248646,60.47427424162347
HUDI,2_core,results_supplier_tpch_sf100,108.56499455487277,108.01124991630856,109.08128735364694
HUDI,2_core,results_lineitem_tpch_sf1,473.37954639204736,472.3453475797083,474.4374085100768
HUDI,2_core,results_lineitem_tpch_sf10,2340.7701341766083,2333.99443955778,2347.971270132667
HUDI,4_core,results_supplier_tpch_sf1,51.28465149210502,50.6228212321382,51.90367798178922
HUDI,4_core,results_supplier_tpch_sf10,59.5265588807318,58.90537901744712,60.15322855110001
HUDI,4_core,results_supplier_tpch_sf100,108.81674427551236,108.25217922180146,109.34234283903706
HUDI,4_core,results_lineitem_tpch_sf1,481.98353827435943,481.04435669355377,482.9299284722637
HUDI,4_core,results_lineitem_tpch_sf10,2346.0468751737076,2336.9939680573248,2355.1989712463014
HUDI,8_core,results_supplier_tpch_sf1,51.22859959401596,50.59478839064762,51.864766714608294
