Technology,CPU_Cores,Table_name,Mean,Low_CI,High_CI
HDFS,1_core,results_supplier_tpch_sf1,0.0534277849617704,0.0391601352398865,0.0811256631485011
HDFS,1_core,results_supplier_tpch_sf10,0.0575735733340936,0.0551898133378999,0.0604624381802859
HDFS,1_core,results_supplier_tpch_sf100,0.5385517787916015,0.5255817417197686,0.552299083536549
HDFS,1_core,results_lineitem_tpch_sf1,1.9489929088331572,1.9300707610651735,1.9686078296635536
HDFS,1_core,results_lineitem_tpch_sf10,22.980656538752395,22.84067662060994,23.14206037631756
LocalFS,1_core,results_supplier_tpch_sf1,0.0041935983194515,0.0026871891374466,0.0064429439129598
LocalFS,1_core,results_supplier_tpch_sf10,0.0269668408607958,0.0196666225966473,0.0343355184360406
LocalFS,1_core,results_supplier_tpch_sf100,0.4200967899106245,0.406131259118527,0.4356346444503579
LocalFS,1_core,results_lineitem_tpch_sf1,1.6822392743770764,1.659810695241147,1.7044011777935084
LocalFS,1_core,results_lineitem_tpch_sf10,19.56547400704265,19.34690240570708,19.77724252538115
HUDI,1_core,results_supplier_tpch_sf1,0.6315981522589923,0.6241430742461234,0.6415789444185793
HUDI,1_core,results_supplier_tpch_sf10,2.650107346201614,2.642723486669362,2.658767729354091
HUDI,1_core,results_supplier_tpch_sf100,8.596367535570636,8.340948109051212,8.90047878778819
HUDI,1_core,results_lineitem_tpch_sf1,33.529645498227886,33.23886230056826,33.86591521072761
HUDI,1_core,results_lineitem_tpch_sf10,33.69772492026549,33.362625270710396,34.08665316266285
